sample_seq,fault_label,reliability_word,active_detectors,invalid_channels,active_control_flags,changed_commands,input_accelerator,output_accelerator,input_brake,output_brake,input_steering_raw,output_steering_raw,input_speed_limit,output_speed_limit,td_remain_sec,invariant_violations
951,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
952,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
953,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
954,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
955,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
956,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
957,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,-8,-8,5984,4189,0,
958,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
959,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
960,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
961,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
962,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
963,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
964,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
965,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
966,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,brake;speed_limit,0,0,0,3,0,0,5984,4189,0,
967,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
968,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
969,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
970,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
971,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
972,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
973,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
974,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
975,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
976,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
977,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
978,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
979,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
980,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
981,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
982,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
983,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
984,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
985,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
986,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
987,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
988,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
989,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:accel_y;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
990,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
991,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
992,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
993,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
994,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
995,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
996,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
997,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
998,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
999,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1000,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1001,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1002,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1003,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1004,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1005,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1006,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1007,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1008,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1009,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1010,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1011,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1012,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1013,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
1014,none,00154055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_z;consistency:accel_x;consistency:gyro_z,,transition_demand;mrm,accelerator;brake;speed_limit,8,0,0,3,0,0,5984,4189,0,
